摸摸猫猫头，我也没夹到过[苦涩] http://t.cn/A6Q7QXgW,正面
你对夹娃娃的热情，都写在脸上了……,正面
[太开心][太开心]所以你们六个人谁夹到了？,正面
HELLO!🔵听说这里有🔹三代rap原创第一人🔹 美颜创世神🔹视觉门面center🔹海外人气𝐓𝐎𝐏❓对的⭕你要的航来啦@TF家族-左航🌀TF三代最强rap担🌀表情管理NO.1🌀灵魂鼓手 乐队心脏🦋,正面
💚💙余宇涵 第一超核ace帅气爱豆 💚💙饭撒小天使💚💙余宇涵反差主舞@TF家族-余宇涵yh 💎💎 蜜罐王子💙💚可盐可甜💙💚 http://t.cn/A6QPhSBe,正面
❗️❗️❗️恭喜你发现了宝藏小余💚💙实力派门面主舞💙🐟💚力度精准掌控💙🐟💚超强表情管理🦋🦋骨相帅哥帅破天际💙💚地表最强全能ACE等你来爱❗️❗️❗️@TF家族-余宇涵yh http://t.cn/A6QPhSuc,正面
💙💚纯血上楼💙💚天赋型爱豆💙💚可盐可甜💎💎三代首个百万直拍拥有者@TF家族-余宇涵yh 💙💚老公儿子随时切换🔵🟢饭撒小爱神💙💚走过路过不要错过💙💚大家一起来见证余宇涵高位出道💙💚,正面
💎💎门面主舞余宇涵🐟💙💚🐟天赋异禀加之百分之百的汗水💎🟢🔵🧊实力黑马扭转乾坤🧊💙💚🧊台上荷尔蒙爆棚🦋💙💚🦋台下综艺之神笑料不断💎💎@TF家族-余宇涵yh http://t.cn/A6QPhabA,正面
💙💚第一超核ACE余宇涵💙💚实力爆表爱豆预备役💎💚💙💎天赋主舞🦋💙🦋💚唱跳俱佳🦋💚💙🦋舞台精灵💙💚精准捕捉镜头🦋💙💚🦋入股不亏💚💙@TF家族-余宇涵yh http://t.cn/A6QPhXrA,正面
🧡🔥【最强声压主唱】【极致美颜】阳光灿烂元气满满 舞台满分 惊艳四座 腕线过裆 唱跳俱佳 欢迎来到心动狙击者的主场🧡🔥,正面
🔴【破除迷雾】🔴【逆袭剧本】@TF家族-苏新皓 脚踏小人迎曙光❤️‍🔥热血番主演📈💯努力人生步步都是上升路❣️山顶风景正好❤️‍🔥请跟小苏一起去看看吧吧❣️❣️,正面
🧡🔥【最强声压主唱】【极致美颜】踏星辰✨而去，携日月🌙而归，手握山河，笑对天下，新声可畏，朝气蓬勃，少年天性，一起随第一美颜主唱@TF家族-张极感受《长大》的魅力🧡🔥,正面
🧡🔥【最强声压主唱】【极致美颜】山河荡漾，人间理想，清澈💥高音，红酒🍷嗓音，声貌齐全，入股不亏，期待声压主唱@TF家族-张极在新歌🎶中的表现🧡🔥,正面
🔴叮咚✨~女士们先生们，我们的船即将登陆‼️请拿好手中的选票❗💫躁候【三代唯一全能ACE】@TF家族-苏新皓 歌声嘹亮❣️唯一主舞燃炸全场💋🆘,正面
#SHUN理成张#💖各位秀芬老师看过来❗️💓年度创作最佳☝️手握三代唯二原创单曲50w➕💞全能ACE@TF家族-张峻豪 等待你的探索▫️♣️欢迎入股顺国，和我们一起逆风翻盘🩷终结比赛☑️🦅,正面
⚪⚪🔴🔴🔴⚪⚪⚪🔴🔴🔴⚪⚪ ⚪🔴🔴🔴🔴🔴⚪🔴🔴🔴🔴🔴⚪ ⚪🔴🔴🔴✨全能 ACE✨🔴🔴🔴⚪  ⚪⚪🔴✨@TF家族-苏新皓✨🔴⚪⚪ ⚪⚪⚪🔴🔴🔴🔴🔴🔴🔴⚪⚪⚪ ⚪⚪⚪⚪⚪🔴🔴🔴⚪⚪⚪⚪⚪ ⚪⚪⚪⚪⚪⚪🔴⚪⚪⚪⚪⚪⚪,正面
💌♥♥🌄✨苏新皓山城曙光✨🌄♥♥💌 🚥🚨·07年超强主舞♥️舞台视线收割者♥️暖心笑容♥️反转魅力♥️ 最甜告白·🚨🚥💌♥♥✖️【🥰期待苏新皓❗️】✖️♥♥💌@TF家族-苏新皓,正面
哈喽!!欢迎来到@TF家族-左航 的魅力时刻💙你是喜欢 🦋好看的皮囊🦋 还是 🦋有趣的灵魂🦋 呢？这里有一个小朋友两者兼备哦💙台上台下反差萌 💙 多重魅力惹人疼💙 http://t.cn/A6Q7LUvc,正面
🧡🔥【最强声压主唱】【极致美颜】清澈高音带你领略专属少年的音乐🎶世界 带上耳机 🎧聆听美颜大VOCAL@TF家族-张极 带来的心灵治愈 期待红酒🍷嗓音带来的心灵慰藉✨🧡🔥,正面
🌷你在搜索三代唯一𝘼𝘾𝙀@TF家族-张峻豪 吗❓唱跳rap均衡发展全面开花💒唯一考核【三项均获No.❶选手】◾️我的意思是这团要想火🦩得看峻豪掌控全场▫️玩转舞台和喝水一样简单🩷顺帝登场值得你所有目光👀#SHUN理成张# http://t.cn/A6QPCDbu,正面
💛🌹丙🍭戌💛奇🌹迹🦁七💚月✨音💚💛🌹💚🌹清⭐风💚揽🦁月✨邓💛佳🌹鑫💛💚✨💛🌹玫💛瑰🦁主✨唱🍭小⭐王💚子💛🦁💚💚🌹可💚盐🌹可⭐甜🦁邓🍪佳⭐鑫💛🌹@TF家族-邓佳鑫 http://t.cn/A6QPRy8D,正面
📶🔴三舞一驾到 统统闪开🔴三代唯一「顶梁柱」♦️线下舞台化身饭撒小天使吸粉无数♦多个造型获得万转❤️‍🔥❤️‍🔥真·出圈实力𝗧𝗢𝗣🔥无需逞强散播挽尊话术☝️喜欢@TF家族-苏新皓 自会有微笑环绕❤️❤❤,正面
💗🤍🖤永夜过后是极光💓峻豪一定会发光💖无限可能不被定义💞@TF家族-张峻豪 闪耀未来可期 💗原创唱作双冠王💗《青春期》《sky walker》值得被收藏💖全能玩家实力超群 💓心动鼓手乐队中心💗🤍🖤#SHUN理成张#,正面
更多详见官网公告～http://t.cn/A6HFDQ0O,负面
元流之子你扔世界甚至扔破晓我大力支持，扔本体你是不是有病，你游角色是真的有自己的生活的，说好的平等爱每一个英雄，从天而降一个五职业三体人主角又算什么？下一步是不是要解锁好感系统卖ml了？,正面
这种设计挺好啊，挺新的玩法，看看体验服实际表现怎么样,正面
有没有技能看看啊！先看看新英雄的技能玩法，挺想玩的,正面
“峡谷五路任你纵横”，woc一个英雄五条路啊 http://t.cn/A6HFDD6I,正面
有没有体验服大佬啊！可以让我玩玩吗，好想玩这个新英雄[允悲],正面
会出现一局5个人都选元流之子吗[傻眼],负面
你能不能搞清楚，我们爱玩的是王者，不是元梦不是破晓更不是那个开放世界[费解],正面
那局内怎么选位置啊，ban一个英雄等于ban五个是吧[doge],正面
好活，就是ban位不够怎么办[喵喵],正面
就我想知道什么时候上线吗，已经想试试了，今天一口气全部端上来吧,正面
是不是一个皮肤可以用5条路[doge],负面
今天也太早爆料了吧，这又是什么新英雄,正面
“我”包选女主的啊，因为好看,正面
就是这个英雄可以当5个英雄用？,正面
你没病吧[微笑],正面
今早上看评论全是喷的，现在都变成夸的了[偷乐]你倒是挺能控评,正面
快上瑶典藏[二哈],正面
？？？？？？赶快上线，想玩,负面
你是真的神金啊，嫌退游的太少了是吗[微笑],正面
不会用的boss直聘的工资数据吧?,负面
怎么感觉去年看的新闻都月均过万的？,正面
客观吗？样本从几线城市选取的？或者说从哪个层次的学校毕业生选取的？,正面
哪些人偷走了我的月入过万[融化],正面
谁能告诉我这是怎么平均的[融化],正面
抱歉，研究生还没达到本科标准[苦涩],正面
平均数的参考价值不大，不如中位数。我和马云一平均，我也身价倍增。。。,正面
这个6050应该是总工资而不是到手工资，所以数据应该是真实点,负面
在非一线城市月入3000就算是大多数人水平了,正面
毕业工作两年了，一直在这个平均数[微笑],正面
还在家啃老,正面
22毕业的没认真考编，浪费了应届生身份，到现在还没找到喜欢的工作,正面
统计学魅力时刻[兔子]这种看平均数没有价值，要看中位数。毕竟我跟马云的平均资产是125.3亿美元[二哈],正面
这数据应该真实吧,正面
这种是福利待遇一起的还是纯到手的了,正面
6,负面
有6千多？,正面
[二哈][二哈][二哈]我还没有工作💼,负面
[doge]被平均的0收入二战生,正面
真陶还是玻陶,正面
真我gt6 不也是金属中框吗？,负面
还是家族设计？,正面
有2T吗，加个一两千我也买啊[泪][泪][泪][泪],正面
有狂暴引擎吗？没有就别扯了,正面
一体化陶瓷有没有可能上放给findX8系列[笑而不语],负面
能不能做到这种质感[微笑] http://t.cn/A6Q7VI6l,正面
还得是你，我就说了一加产品力遥遥领先[doge]，颤抖吧，友商。,正面
一加Ace3 Pro如此，那么一加13该提升到什么高度？,负面
大师那家的？,正面
中端机大战，你选高通还是骁龙？红米vs IQOO能否胜利？尽情期待~ http://t.cn/A6Q7fqC1,正面
去年在卷的质感今年还在卷呢？ http://t.cn/A6Q7VrZV,正面
[doge]镭雕飞线？甩个图？我想看看怎么个飞法,正面
厉害，定个3299不卖爆了,负面
那价格不得起飞[泪][泪],正面
懂了，比肩华为大屎版,负面
有没有长焦微距,负面
上放可以吗？[收到],负面
有个问题，为啥御三家电池卷不上去，国内其他厂商一个比一个厉害[抱抱][允悲],负面
买回来一般 都是戴套用,正面
第一场上海摆烂vs滔博状元 第二场南京缅北vsag二队 第三场杭州k甲射辅vs西安drg上野,正面
鸡毛是唯一一个拥有主场缺到处去别人主场打比赛的战队，CTBZ,正面
#2024KPL夏季赛#,负面
怎么这么像一群机器人[傻眼],负面
打满,负面
#2024KPL夏季赛长沙加油,正面
黎明加油,正面
滔博今天拿下[赢牛奶][赢牛奶][赢牛奶],正面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#感动,正面
#2024KPL夏季赛#初晨回来啦,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
#2024KPL夏季赛#,负面
不是没有无畏，这也能骂,正面
指尖bp能指望他干嘛,负面
谁要给我转400万,正面
看腹肌[舔屏],正面
给我一张见你的门票,正面
直播直播直播[哇],负面
潘潘跳女团舞！！(超大声),负面
那我就大胆说了[doge]@潘宥诚 来个小型见面会！得不得！ http://t.cn/A6Q7TCBe,正面
把你耳朵上的花花送给我[嘻嘻]🌹@潘宥诚,正面
潘潘签名拍立得or文纪签名剧照怎么样[哇][哇][哇],正面
让我亲一口[哇][哇][哇],负面
把济南气温打下来,正面
直播挨军棍[太开心][太开心][太开心],负面
文纪也戴上花啦🤭 支持多上点才艺🕺🏻#墨雨云间# ,正面
求签名拍立得,负面
#潘宥诚[超话]# 尽管说尽管提[打call][打call]#潘宥诚墨雨云间# ,负面
福利就是满足评论区里所有人的愿望，这样我们都开心了[春游家族][春游家族][春游家族]快夸我！,正面
夸一下我的画[送花花][送花花] http://t.cn/A6Q7HtgP,正面
能不能让我和你一起去旅游[剑网3][剑网3],负面
要亲亲！,中性
见面门票可以嘛[泪][泪][泪],正面
不许杀青。。。[悲傷],正面
陈丽君李云霄[爱慕] http://t.cn/A6Q7HIFQ,正面
贾廷金镶玉[爱慕] http://t.cn/A6Q7HViY,正面
期待君霄[鲜花][鲜花][鲜花] http://t.cn/A6Q7Hbpn,正面
期待陈丽君李云霄[心][鲜花]金镶玉和贾廷 http://t.cn/A6Q7HGwA,正面
君霄新龙门yyds http://t.cn/A6Q7HxfC,正面
期待陈丽君&李云霄的小贾碧玉！搞快点！！[送花花][送花花][送花花] http://t.cn/A6Q7HV9X,正面
期待君君云霄[赢牛奶][赢牛奶] http://t.cn/A6Q7TR2K,正面
期待君霄[赢牛奶][赢牛奶][赢牛奶] http://t.cn/A6Q7HCK8,正面
期待陈丽君李云霄，期待小贾碧玉[打call],正面
期待陈丽君李云霄越剧新龙门客栈电影[打call][打call][打call],正面
期待陈丽君李云霄越剧新龙门客栈电影[耶][耶][耶] http://t.cn/A6Q7jKb2,正面
小贾碧玉，期待新龙门越剧电影，陈丽君李云霄君霄组合[哇] http://t.cn/A6Q7HiUD,正面
期待陈丽君李云霄[哇] http://t.cn/A6Q7QTf5,正面
啊啊啊啊啊期待陈丽君李云霄合作的首部越剧电影[抱一抱][抱一抱][抱一抱],正面
期待君霄[打call][打call][打call],正面
期待陈丽君李云霄的电影[鼓掌] http://t.cn/A6Q7HCBP,正面
期待新龙门客栈电影，期待君霄[送花花],正面
期待君霄上大银幕 http://t.cn/A6Q7Huej,正面
期待君霄[锦鲤附体] http://t.cn/A6Q7QzMg,正面
真的很期待电影，毕竟剧场的票买不到[打call][打call][打call]电影票弥补一下也好 http://t.cn/A6Q7H18u,正面
期待[哇],正面
6月17日不见不散[抱一抱]一起参加开心派对[抱一抱][抱一抱][抱一抱],正面
期待[哇][哇]@摩登兄弟刘宇宁,正面
期待[哇][哇],正面
期待刘宇宁啊啊啊啊啊啊[给你小心心],正面
期待,正面
一起期待吧[打call],正面
我准备好了[打call],正面
期待刘宇宁[哇][哇][哇],正面
期待期待[打call][打call][打call],正面
期待刘宇宁[打call][打call][打call],正面
期待[打call],正面
[比耶][比耶],负面
不见不散,中性
期待[抱抱][抱抱],正面
期待刘宇宁[打call],正面
舞台粉狂喜[好喜欢][好喜欢][好喜欢],正面
期待刘宇宁[送花花][送花花][送花花],正面
老大[送花花],负面
期待刘宇宁舞台 不见不散,正面
天选苏暮雨一番大男主龚俊开机大吉[awsl] http://t.cn/A6Q7tCjC,正面
龚俊天选苏暮雨，祝暗河传开机大吉顺顺利利！ ​​​[心],正面
一番大男主的排面好牛[送花花]《暗河传》开机大吉，龚俊天选苏暮雨[爱慕] http://t.cn/A6Q7tCtI,正面
龚俊苏慕雨开机大吉[心][心][心][心][心],正面
龚俊苏暮雨开机大吉！！,正面
龚俊值得，苏暮雨值得，一起期待《暗河传》苏暮雨[彩虹屁] http://t.cn/A6Q7tNjM,正面
暗河之光天选苏暮雨龚俊一番大男主开机大吉！！,正面
龚俊苏暮雨开机大吉[鼓掌],正面
龚俊开机大吉[心][心][心]@龚俊Simon,正面
超级超级超级期待龚俊苏暮雨,正面
☂️🗡听见了吗全场高喊龚俊的欢呼声 看到了吗遍地苏暮雨的应援 这就是我们一番武侠大男主暗河传的苏暮雨，龚俊天选苏暮雨☂️🗡 http://t.cn/A6Q7t8zk,正面
期待龚俊苏暮雨，龚俊大男主,正面
期待龚俊一番大男主苏暮雨[东方月初][东方月初][东方月初][东方月初] http://t.cn/A6Q7tR19,正面
龚俊天选苏暮雨开机大吉[求关注],正面
[送花花][送花花][送花花]龚俊大男主[加油][加油][加油] http://t.cn/A6Q7cvW2,正面
期待龚俊苏暮雨，龚俊大男主,正面
龚俊大男主[比耶]天选苏暮雨[比耶] http://t.cn/A6Q7t0Lp,正面
龚俊大男主,正面
好期待啊啊啊[东方月初][东方月初]龚俊东方月初《狐妖小红娘月红篇》爱奇艺正在热播中@龚俊Simon,正面
晚上还有500架无人机表演[东方月初],正面
成都见宝贝[送花花][送花花][送花花],正面
期待[开学季],正面
成都见宝贝[给你小心心][给你小心心],负面
啊啊啊玩的开心[心][心][心],正面
宝贝后天见[赢牛奶][赢牛奶][赢牛奶],正面
周深[送花花][送花花][送花花],正面
啊啊啊啊，今天晚上，保佑我啊啊啊啊[举车][举车][举车]最后的机会了[举车][举车][举车],正面
啊啊啊啊啊啊啊,正面
好耶[打call],负面
啊啊啊,正面
成都见！！！！！😭😭,负面
谢谢柿子！！成都见！！！！！！！,负面
啊啊啊啊成都见[求关注],正面
呜呜呜老家但去不了，大家玩得开心,正面
期待见面[心],正面
成都见[抱一抱],正面
等不及了[抓狂][抓狂][抓狂],负面
啊啊啊啊啊啊啊宝宝后天见[苦涩][苦涩][苦涩],正面
好[心][心],正面
顺利[举车][举车][举车],正面
众所周知，肖战工作室是真的会告，准备好哈！,正面
http://t.cn/A6ONnkH8  准备好💰,正面
众所周知肖战工作室告黑是真告哦，不知道你的共享💰够不够赔呢,正面
http://t.cn/A6ONnkH8  准备好💰[开学季][开学季],正面
众所周知，肖战工作室是真的告，记得准备好20W,正面
@大姑娘12138 把邓为#邓为# 的词条编辑上去，上一个热门,正面
众所周知，肖战工作室是真的会告黑的[送花花][送花花],正面
好好好， http://t.cn/A6ONnkH8  准备好💰，我们工作室告黑那可是真告[太开心],正面
哇偶,正面
[good][good][good],中性
支持告黑,负面
网络不是法外之地,负面
集美 老室是会真的告的[允悲]✌️你以为无人在意没人管你但其实法院传票就这样水灵灵地到你手上了呀[傻眼][傻眼][傻眼],正面
@俊朗DW-0226网暴犯准备好钱哦，做坏事要付出代价,正面
@俊朗DW-0226 网暴犯喜欢吗？等着开盲盒咯[看书],正面
众所周知肖战工作室告黑是真告哦，不知道你的共享💰够不够赔呢,正面
快点告黑@肖战工作室,正面
开盲盒马上轮到你咯,负面
@肖战工作室 出来干活了！！！,负面
使劲告,负面
我们7.26不见不散！期待夏禾！ http://t.cn/A6Q7PT1Y,正面
期待姐的新角色夏禾[抱一抱] http://t.cn/A6Q7LuVy,正面
好美[鲜花]娜然夏禾 http://t.cn/A6Q7Puk8,正面
异人之下终于定档了，好期待看到电影中的精彩剧情！[打call][打call] http://t.cn/A6Q7y55x,正面
期待夏禾! 7.26我们电影院见啦 http://t.cn/A6Q7yyKi,正面
期待[打call]娜娜太适合夏禾了，冷艳大美女[爱慕] http://t.cn/A6Q7yt1x,正面
[色][色][色]7月相约电影院[比耶][比耶][比耶],负面
期待夏禾[你好]期待娜然宝宝精彩演绎,正面
期待夏禾 http://t.cn/A6Q7P1MC,正面
[你好][你好][你好] 今年夏天一起去影院看夏禾[心][心][心][舔屏],正面
726，影院不见不散@娜然Naran http://t.cn/A6Q7PTEK,正面
不见不散#娜然电影异人之下夏禾# http://t.cn/A6Q7PQII,正面
7.26老婆电影院见[开学季][开学季][开学季][开学季],正面
期待乌尔善导演新作！期待娜然的夏禾！[打call][打call][打call][打call][打call][打call],正面
太美,正面
7月26日期待电影《异人之下》。 http://t.cn/A6Q7AROm,正面
7.26一起相约电影院~#娜然电影异人之下夏禾# @娜然Naran http://t.cn/A6Q77pxu,正面
期待[爱慕][爱慕][爱慕],正面
期待夏禾[憧憬]影院见[憧憬],正面
已经迫不及待想看我们娜然姐新电影啦[鲜花],正面
过节了发点福利吧 “本喵帅吧？” http://t.cn/A6HFK1ix,正面
每年都能吃到迪迪妈的外婆包的咸蛋黄肉粽！真的是绝世美味[馋嘴][馋嘴][馋嘴],正面
你们吃的啥馅的粽子呢？,负面
上条微博说心情很好的原因找到了 是不是迪迪妈带着粽子去找你啦哈哈哈哈哈哈哈,正面
端午安康啊！今天吃了蛋黄肉粽和豆沙粽。像你一样甜美！,正面
给你看学校发的粽子[喵喵] http://t.cn/A6Hkkk0F,正面
端午安康呀,正面
老公吃的什么馅的粽子呀,负面
你吃的咸口还是甜口呀？[哇],负面
宝子端午安康哇，是甜粽党还是咸粽党捏[哈哈],正面
端午安康[兔子]！,正面
迪迪妈带着迪迪妈妈的外婆包的粽子去找你啦？？？！！！,正面
哇啥馅儿的粽子[送花花],正面
端午安康！,正面
甜粽还是咸粽呀宝宝,负面
端午安康,正面
端午安康[甜粽党][我最粽意你][咸粽党],正面
没吃到粽子的我[苦涩][苦涩][苦涩][苦涩][苦涩],正面
宝贝端午安康！粽子什么馅的😋,正面
端午安康[亲亲]宝宝我也在吃粽子[嘻嘻] http://t.cn/A6HkFvBI,正面
第一个画面直接硬控各位,负面
啊啊啊啊啊我已经失语了[舔屏],正面
铁子 下次咱换个bgm中不中[开学季],正面
好米[哇][哇][哇]铁子姐V5,正面
不是，巴铁你！#龚俊 暗河传# 别太美了啊,正面
好看得要哭了[泪][泪][泪],正面
还得是我们铁子[舔屏],正面
铁子神频[抓狂]太美了太美了[抓狂]光影在脸上变换的时候我呼吸已经停滞了😭😭😭,正面
啊啊啊啊啊啊，龚俊苏暮雨，他好帅！！！[给你小心心],正面
[求关注][求关注][求关注]世间无双美男子,正面
天啊[苦涩][苦涩][苦涩][苦涩][苦涩][苦涩][苦涩][苦涩],正面
美不胜收[苦涩][苦涩][苦涩],正面
小腰配大伞，宽肩配束带，美手配缰绳[收到],负面
这真的不是纸片人来到三次元了吗？！[awsl][awsl][awsl],负面
暗河第一美男，天选苏暮雨[鼓掌],正面
不敢高声语，恐惊画中仙～[色][色],负面
啊啊啊啊太幸福了今天！！！,正面
帅到了我心巴上,正面
天啊，真的是没才华影响了我，不知道咋夸龚俊，只会太帅了[舔屏][舔屏][舔屏][舔屏][舔屏][舔屏],正面
#龚俊苏暮雨# 龚俊#龚俊 暗河传# 从此武侠男神有了具象[舔屏][舔屏][舔屏],正面
[送花花][送花花][送花花]好的 期待舞台哦,正面
好！！！！等你的舞台宝宝,正面
芜湖 又有新舞台咯 不见不散[给你小心心] http://t.cn/A6Q7O4vQ,正面
期待！,正面
好好好,正面
啊啊啊啊啊啊啊姐姐！17号见！,正面
舞台见！ http://t.cn/A6Q7OURH,负面
到时候见！！[羞嗒嗒],负面
退一万步说高跟鞋真的不可以不小心踩我身上吗[老师好][老师好],正面
舞台见姐姐@刘忻,正面
期待[哇]姐姐[哇][哇][哇],正面
好好好 6.17日见[你好] http://t.cn/A6Q7O504,正面
姐姐,正面
期待你！有你的地方我只能看得到你！！ http://t.cn/A6Q7O5W7,负面
期待最棒的你[给你小心心][给你小心心][给你小心心] http://t.cn/A6Q7O5tJ,正面
老婆 http://t.cn/A6Q7OGNh,正面
姐 喝了没？[喵喵][喵喵][喵喵][喵喵] http://t.cn/A6Q7Ot1J,负面
好的宝宝 http://t.cn/A6Q7Oqe7,正面
舞台见宝贝[羞嗒嗒] http://t.cn/A6Q7ObSP,负面
[心][心][心],正面
若浮梦一场，雾里看花水中看月，又道命运如何？期待@张凌赫z  让我们一起见证裴文宣执笔重绘人生。 http://t.cn/A6Q7vGoZ,正面
兰章落月，明珠不夜。笔砚谋太平，喉舌破金戈。粲然回首笑前尘，辞旧渡春风，期待与裴文宣早日相见，共度锦绣华年。 http://t.cn/A6Q7vGnz,正面
若浮梦一场，雾里看花水中看月，又道命运如何？期待@张凌赫z  让我们一起见证裴文宣执笔重绘人生。 http://t.cn/A6Q7vGHI,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海。 http://t.cn/A6Q7vGRD,正面
一梦重生盼新机初现，满腹经纶显风华绝代，历经磨难待山河日新，锦绣华年愿执手共期。期待@张凌赫z 饰演的最帅宰相裴文宣。 http://t.cn/A6Q7vGNi,正面
翩翩浊世佳公子，两度沉浮，终得如梦年华，愿与裴文宣@张凌赫z 共植满庭梧桐，待壮志已酬，佳人缓归！,正面
温和俊雅、映水月清辉；持身中正、为寒门立命；有令君风度、才子文章。期待@张凌赫z 裴文宣的更多故事。 http://t.cn/A6Q7vGeN,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海。 http://t.cn/A6Q7vGYt,正面
什么？九亿大夏少女梦竟是御史台大杀器！欢迎收看铁齿铜牙裴文宣的两世权谋大业，创山河，拓基业，海晏河清，时和岁丰。 http://t.cn/A6Q7vGg7,正面
翩翩浊世佳公子，两度沉浮，终得如梦年华，愿与裴文宣@张凌赫z 共植满庭梧桐，待壮志已酬，佳人缓归！ http://t.cn/A6Q7vGDS,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海，望早日与裴文宣见面。[哇] http://t.cn/A6Q7vGYi,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海。 http://t.cn/A6Q7vG02,正面
期待@张凌赫z 裴文宣 http://t.cn/A6Q7vGja,负面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海，望早日与裴文宣见面。,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海，望早日与裴文宣见面。 http://t.cn/A6Q7vGa9,正面
温和俊雅、映水月清辉；持身中正、为寒门立命；有令君风度、才子文章。期待@张凌赫z 裴文宣的更多故事。 http://t.cn/A6Q7vGOc,正面
纵人生两度，看松风韶华，约岁岁年年，愿与裴文宣共度华年，一起期待@张凌赫z 精彩演绎 君子贤臣，共谋山海，望早日与裴文宣见面。 http://t.cn/A6Q7vqAR,正面
翩翩浊世佳公子，两度沉浮，终得如梦年华，愿与裴文宣@张凌赫z 共植满庭梧桐，待壮志已酬，佳人缓归！ http://t.cn/A6Q7vq2T,正面
翩翩浊世佳公子，两度沉浮，终得如梦年华，愿与裴文宣@张凌赫z 共植满庭梧桐，待壮志已酬，佳人缓归！ http://t.cn/A6Q7vGjd,正面
兰章落月，明珠不夜。笔砚谋太平，喉舌破金戈。粲然回首笑前尘，辞旧渡春风，期待与裴文宣早日相见，共度锦绣华年。 http://t.cn/A6Q7vG9E,正面
多管管热搜下的黑子 多次被买热搜 你们做点实际行动 多多告黑 杨颖工作室你们还是不够努力 多多努力！！ http://t.cn/A6QhbOm3,负面
1️⃣：争取腾讯大会能让相思令动起来 一部剧能影响路人缘和口碑 多多重视 2️⃣：多多营业固粉 3️⃣：剪辑视频或者配BGM让00后上位！！好好看看粉丝诉求吧,正面
多来几个活动[苦涩][苦涩],正面
相思令腾讯大会可以动一动，下一场活动也可以来了[哇][哇],正面
继续保持啦小室[老师爱你],正面
哇[哇][哇][哇]好喜欢[哇][哇][哇],正面
下一个活动我在等待@杨颖工作室,正面
让AB发发博啊,正面
抖也跟上吧,负面
你肯定还有吧[喵喵]别藏着 全发出来,负面
图片评论 http://t.cn/A6QhGI0C,负面
期待下一次活动梦个漂亮裙裙[送花花],正面
让姐更个抖🎵吧 http://t.cn/A6QhGTUl,负面
好短啊[抓狂]以及为什么又是竖屏啊！,负面
多多告黑啊[嘻嘻][嘻嘻],正面
多来点线下，想见面[苦涩][苦涩][苦涩],正面
以后活动都这样好吗[吹风车],正面
你今天真棒,中性
这个唇妆好棒[色][色][色][色],负面
好美的老婆[爱慕]平时也要多营业！叫姐姐发点自拍[抱一抱],正面
硕珍辛苦啦 往后这样高兴的事情还有六次 阿米就偷偷的幸福咯,正面
硕珍退伍 我王吹响了胜利的号角[偷乐],负面
欢迎回家阿珍 http://t.cn/A6QvmI22,正面
啊啊啊啊啊阿珍回来啦[抱一抱] http://t.cn/A6QvmI3d,正面
欢迎回家[泪][泪] http://t.cn/A6Qvm6MO,正面
欢迎回家 http://t.cn/A6Qvmi6s,正面
欢迎珍珍回家💜💜💜💜 http://t.cn/A6QvmxHQ,正面
欢迎阿珍回家 http://t.cn/A6Qvmitm,正面
哥几个真帅[色][色][色],负面
欢迎回家[抱一抱],正面
恭喜金硕珍退伍[打call][打call][打call][打call],正面
欢迎回家[泪][泪] http://t.cn/A6QvmXQw,正面
合体聚会[阴险]明天还有活动[求关注]太棒了，硕珍辛苦了！,正面
金硕珍退伍快乐！[打call][打call][打call],正面
金硕珍老子想你[泪],正面
兵王回归 http://t.cn/A6QvmXmT,正面
珍珍欢迎回家！！,负面
欢迎回家[哈哈][哈哈] http://t.cn/A6QvmXql,正面
欢迎金硕珍回阿米国[爱慕]另外老师我们闵玧其的名字没打对，能不能改改,负面
恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨恭迎金硕珍回家📣📣📣📣🧨🧨🧨🧨,正面
终于等到了[打call][打call],正面
你不许骗我！！,负面
啊啊啊啊啊啊啊啊啊啊终于等到这天[泪][泪][泪][泪][泪][泪],正面
650牛逼啊啊啊啊爱你们[开学季],正面
期待住了！,正面
